"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12"
"IMF.STA:CPI(3.0.1)","USA.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","United States","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.1906596665246983","0.4227053140096211","0.5641358356806027","0.5295001612890619","0.2128758589384511","0.01991471814815607","0.1670941622453159","-0.005066823608265904","0.07834485769301516","0.2286190552229444","-0.05362430346692233","-0.0909769525053671","0.3879769937815112","0.2740618131494814","-0.217645103178442","-0.6686941866996966","0.001950161668338016","0.5472046927775799","0.505824350166928","0.3153210524081913","0.1392746943266276","0.04149377593364945","-0.0610627217844442","0.09414784670424543","0.425378348702773","0.5474382793922873","0.7083273133749644","0.8218909154060232","0.8017105154762624","0.9290662902357408","0.4810523526293765","0.2065911363611491","0.2715970859057866","0.8308118552003874","0.491342750434755","0.3072517161482879","0.8414573783546021","0.9133979256476655","1.335137954856271","0.558253102565555","1.102352399959827","1.37360757588198","-0.01181191383375453","-0.03543992763505219","0.2150784513000855","0.4056494434112557","-0.1010026441888313","-0.3070091464541269","0.7995363834540123","0.5582110505732898","0.3310729956122864","0.5059038683257973","0.251843501020222","0.3228914236487255","0.1907515019222071","0.4367155068353452","0.2485131552376985","-0.03833795229848731","-0.2015139548413912","-0.09933203278933311","0.5447503797930505","0.6189671775550475","0.6464169937420866","0.3893293034335084","0.166162756579523","0.03375054526238664","0.1161772897270501","0.0813886946016332","0.1604213522407919","0.1151280839578631","-0.05417152415224565","0.03549999524555478"
"IMF.STA:CPI(3.0.1)","GIN.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Guinea","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.4164140922314922","0.9079793757435944","0.9666764566126788","0.8536066139861986","0.8289083050484205","0.7961011100142394","1.160821151333288","0.3733037049744956","1.049817242254025","0.3779334334970343","0.6051690594983029","0.4349996624855344","0.3623628626751873","1.126723663524089","1.104209954473296","2.839102495170446","0.7431859210862887","0.563320092114468","1.164970180580882","0.1689993908070425","0.6247102885099682","0.5537447501690017","0.5169711654181323","0.3574505234099172","2.170018540441935","1.152233514449185","0.846377881593129","2.922886597185508","0.710151718334402","0.445019114354236","1.204937046746225","1.239287982380736","0.2476297105946515","0.2271027336409265","0.451260676896998","0.2854299002133337","1.483628717694998","1.596833625951423","0.991272545629191","1.614197147574243","0.8317218237864464","1.714688745916224","1.087918224611839","-2.286089790471109","0.2890173410404624","0.3602305475504323","0.3589375448671931","0.2861230329041488","1.212553495007133","1.409443269908386","0.9034051424600417","1.859504132231405","0.5409060175794456","0.06724949562878278","0.8736559139784946","-0.3997335109926716","0.1337792642140468","0.4008016032064128","0.3992015968063872","1.524188204108681","1.240208877284595","1.096067053513862","0.701530612244898","1.139962001266624","0.4383218534752661","0.2493765586034913","0.6840796019900498","0.06176652254478073","0.0617283950617284","0.06169031462060457","0.3699136868064118","0.1228501228501229"
"IMF.STA:CPI(3.0.1)","SRB.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Serbia, Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.358974358974359","0.7153806847215125","0.45662100456621","0.7070707070707071","-0.2507522567703109","-0.2513826043237808","-0.2520161290322581","0.0","-0.4547751389590702","0.1522842639593909","0.1520527116066903","0.5060728744939271","0.553877139979859","0.6009013520280421","-0.09955201592832255","0.04982561036372696","-0.249003984063745","0.599101347978033","0.1985111662531017","-0.09905894006934125","-0.495785820525533","0.09965122072745392","0.04977600796416127","0.04975124378109453","0.4475385380407757","0.6435643564356436","0.4918839153959666","1.027900146842878","0.5329457364341085","0.2891566265060241","0.2402691013935608","0.862895493767977","0.8079847908745247","0.942951438000943","0.8874357776739841","0.4166666666666667","0.8298755186721992","1.097393689986283","0.8141112618724559","1.525347689546882","1.237295625276182","1.615015277171541","1.030927835051546","1.232993197278912","1.511969760604788","1.86181216383947","0.974817221770918","0.4424778761061947","1.401682018422107","1.382306477093207","0.8570315543435917","0.656624179219776","0.8825786646201074","0.7227082540890072","-0.03776435045317221","0.3400075557234605","0.3012048192771084","0.2627627627627628","0.4867090977162112","0.1490312965722802","0.2976190476190476","0.556379821958457","0.2582073035780155","0.6622516556291391","0.402046783625731","0.0728066982162359","0.4001455074572572","0.3985507246376812","0.1443522194153735","0.5765765765765766","0.2866356144750985","0.1429081814933905"
"IMF.STA:CPI(3.0.1)","MNE.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Montenegro","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-0.3385619222489314","0.3866437573526482","0.6370230277116452","0.1277830409759461","0.1680923580551722","-0.6868742904208894","-0.06467939889807844","0.05392657977123209","0.1247904330321408","0.5388179483954396","0.1456976028029021","-0.05151118719164831","0.07858475484653368","-0.1449146579115739","-0.2840099620596525","-0.7467687790826549","0.05507615549298651","0.09495865043310453","-0.3452066919306091","0.05171986079664704","0.7070656292584787","-0.1320047296151549","-0.2834130808164748","0.05123437938815837","0.2950042547563036","0.4538578339801531","0.6068925678334426","0.584626474279825","0.2718697591909419","0.1591612712196275","0.3213955676041477","0.06657472325589489","0.5134825411580987","0.6774014892648174","0.3009342646759278","0.2766968181885828","1.283231540631103","1.468725769377947","3.448088087863916","1.921870628424354","0.7589776775583941","1.764530292169152","1.512136253025605","0.1590726715219113","1.376857238540218","1.440152840422023","0.8522233129233264","0.05225118404432368","0.4285926535317273","0.5099066879769738","-0.6942233140157877","0.1731439781226655","0.5325757856108231","0.9209249073593642","0.9595137512951636","1.706513476702064","0.7569800683344134","-0.2722548348324845","-0.3346311510252037","-0.4836305866362408","0.5315848935255919","0.4070464031218382","0.511261827379527","0.0803890880782121","0.0738614532887679","0.1186148078460359","0.3932679756628664","0.3818192222688457","-0.436412165562627","-0.006043954351616086","0.165433269909347","-0.1172836327917053"
"IMF.STA:CPI(3.0.1)","PRT.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Portugal","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-1.202994462559571","-0.2206794192030153","1.771297157116994","0.5846434924755998","0.05831572708239725","0.03057402736375449","-1.305685030946741","-0.1151661198695429","1.100668539870168","0.03737565407394629","-0.1475307754945634","-0.1323982308526254","-0.829066315698462","-0.6364428945074107","1.434100591773664","0.3171735035177425","-0.4483875294613601","0.8863780724885955","-1.288790101786753","-0.2686613320963315","0.9709490494001822","0.1055662188099808","-0.2962323842392867","-0.1413447947615888","-0.3013846361237892","-0.4577896678610406","1.406851853648598","0.4152434532181368","0.2363007498737506","0.1520927005009553","-0.3473837071346539","-0.2000133342222815","0.9142704446331943","0.4529936353921374","0.4405949915270194","0.01499700059988002","0.2764657369920528","0.3654239759250086","2.513269391935934","2.200946506917131","0.9794510807736064","0.8273628250039607","-0.04190163590970197","-0.3065341554154367","1.226402698085936","1.241832893427372","0.2555773997777588","-0.2975556105005584","-0.849153412006157","0.2587389065693808","1.740259963697988","0.5631182886615372","-0.6684267168897557","0.2547803048899197","-0.3571368264635856","0.3202874113490201","1.089554633985658","-0.1838127783301445","-0.3105460085211816","-0.4139517700006717","0.01011778791430234","0.03035029296463348","1.961213980497425","0.4810792044834598","0.1661730832510694","-0.00903401718105813","-0.6102619280334453","-0.3379941822028296","1.29603064702029","0.06466822743570014","-0.1619751147323729","0.1065198331735536"
"IMF.STA:CPI(3.0.1)","TUR.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","1.063775769269828","0.1607757429597809","1.028316320132427","1.693105930835878","0.9496374777237995","0.02660088992068098","1.356284602180693","0.8586966892472092","0.9932835114937092","2.002154364930686","0.3810923115774008","0.7432818753573471","1.350737797956867","0.3516631201702318","0.5714030623632874","0.8544542589551245","1.36214598508021","1.13325517780383","0.5838914648806457","0.8643503500085368","0.9733183809060325","2.131137235179481","2.298001559358201","1.249548718360143","1.681820883104534","0.9078511591661796","1.075372615645996","1.678986877542834","0.8885632702134055","1.942091052974583","1.804632132680646","1.11956365724128","1.252661462029808","2.393719552798514","3.511774370208105","13.57549103895245","11.10415605211442","4.808511195838738","5.464228119960497","7.248352377791475","2.980802175090352","4.951918949085601","2.365272522752838","1.460495689439877","3.075862747993896","3.54478502994584","2.883763837638376","1.182683858472464","6.648943240728433","3.145046033170472","2.289479832115553","2.385508958456389","0.04307559767391773","3.920498231585422","9.488824273633275","9.086793166828846","4.753114333678166","3.433981455199167","3.281097243741103","2.927207306947135","6.703309705385666","4.52918821382849","3.162670935637549","3.179759473140544","3.36806342015855","1.640773933431207","3.225556096908968","2.474416273338624","2.968198455982457","2.879865091680654","2.244017684336895","1.02813832449581"
"IMF.STA:CPI(3.0.1)","BRA.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Brazil","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.3199617300675802","0.4299452992321568","0.7499615678750245","0.56996950247901","0.130017783820948","0.009973627427475425","0.190055367290148","0.1100651202676784","-0.03996229395039704","0.10004131725531","0.5100256637117409","1.150052473877135","0.2099525398242564","0.250027197257016","0.0699752093175546","-0.3099940356997956","-0.3799764062034055","0.2599945403029191","0.3599689040946698","0.2400540355459592","0.6400421095071172","0.8600176195112904","0.8900134605341552","1.350036088449509","0.2499734740378269","0.8599889855394843","0.9300249180514475","0.3099712408717963","0.8300672310538252","0.5300057844155301","0.959968665402653","0.8699876574363516","1.159962900247615","1.249955839379833","0.9500690370207909","0.7299582434258496","0.5400291501362736","1.010061611320491","1.620050070471937","1.060018081264359","0.4700072694457674","0.6700577587604944","-0.6800034077619523","-0.3599529004437028","-0.2900356401053707","0.590078394559788","0.4099607829673545","0.6199682944266575","0.5299586505593836","0.8399913957347428","0.7100335666083099","0.6100153260298926","0.2299251577821922","-0.07996663305967641","0.1199708706521821","0.2300560592926751","0.2600519505392562","0.2399763605376187","0.2800465702111441","0.5600136588697285","0.4200334550372272","0.829937133548573","0.1599552067096616","0.3799602279179053","0.4600274972299731","0.21004885259912","0.3800325865697809","-0.01994865016525806","0.4399626785329793","0.5599422622067556","0.3899760244331917","0.519977292578892"
"IMF.STA:CPI(3.0.1)","COL.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Colombia","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.5985","0.5748594660954189","0.4342892837093089","0.4958854985720781","0.3146295391406785","0.2673723709359692","0.2189547224220734","0.0847093749574996","0.228385846871803","0.1586245565920705","0.1050021029426694","0.2600084415816472","0.422140508630182","0.6696884667961724","0.5654627474971555","0.1569162544772301","-0.3184496440856919","-0.3762231523400055","0.001429025994935532","-0.005525488219754383","0.3163993167070462","-0.05679314379492167","-0.1495705784979465","0.3795304785433948","0.4090978042398271","0.635837877393008","0.509472147448558","0.5923047984623413","0.99945804689008","-0.04915680008526637","0.3249621490339845","0.4474258581541828","0.382763946117491","0.01335837802028838","0.495284304639372","0.7264715003467354","1.66570023679028","1.63390642782285","0.9958918592095239","1.246867992496084","0.8447109776745854","0.5072314815438842","0.8116152425751413","1.021753734817948","0.9296928046748009","0.7150656312662019","0.77265624367455","1.255470488087653","1.782093998138478","1.658197670883234","1.054074117246478","0.7811142317905069","0.431241557017709","0.30080532152505","0.5017323670450341","0.6986359751784523","0.5374962145553118","0.2471445038632859","0.4716708036798531","0.4532633281957654","0.9163779688794556","1.086574071742239","0.702621287766517","0.5939552699305108","0.4252520454539067","0.3247952712271412","0.1993932419709175","0.001670484419600629","0.2422161946582977","-0.1343551266375182","0.272687199553911","0.4587435861877687"
"IMF.STA:CPI(3.0.1)","NAM.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Namibia","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","1.170190646778945","-0.0856410644035961","0.1907167647085235","0.3548541075271118","-0.05833542348116414","0.1184001373428887","0.236904588811455","0.09812983366644513","0.3204555632636103","0.1927246436670687","0.1444043321299639","-0.144196106705119","0.6642599277978339","0.3084205996270263","0.09576414020235967","-0.3425580088094635","0.3516458053631283","0.2013688322147031","0.1801548551889903","0.420925927192222","0.3205520735938561","0.05186202681597306","0.1020224255973633","0.009943004064573891","0.9497487668494695","0.3566018450446685","0.4915991202516209","0.3610482598055247","0.2632866838728678","0.4790307765189407","0.1624878923029707","-0.1515083027498696","0.3482243532611416","0.18550761769233","0.5683010545333776","0.3938894604879749","1.053936666166314","0.2198748131065977","0.535631769598821","1.416299255907663","0.08535381863546937","1.021487776691004","0.9761053897944895","0.2907686572600213","0.1428980555744864","0.1595998645214848","0.5404978270262246","0.2636168543997702","1.137487372163442","0.3942756103263167","0.5595388824328951","0.387047469437177","0.2483121978676581","0.0614666223602724","0.2658803627552284","0.4331889158838598","0.792399740245615","0.7894012622088581","0.2602934111463645","-0.1397498547095383","1.270589548884694","0.01353990351123982","-0.005088063331012614","0.7144282448926083","0.3227452093302652","-0.1672111267657927","0.1864436218383195","0.3085302242912245","-0.2001159067106678","0.3974664209327032","0.2558971283195578","0.2458725352130918"
"IMF.STA:CPI(3.0.1)","CHN.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","China, People's Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","0.4694885837029803","1.028027464939085","-0.3700214042611021","0.09285150119075707","0.0","-0.09276536715476875","0.3713956476519083","0.7400634460973881","0.8264448418949478","0.9107463682758054","0.3610146828074257","0.0","1.43882409563913","0.7979304636580202","-1.231323149974002","-0.8904911701807483","-0.808633927307032","0.0","-0.3623126172168563","1.363640742511582","0.1793841035731861","-0.2685993329205696","-0.6283629669778509","0.7226816122974373","0.9416990158634532","0.5946481665014866","-0.4926108374384236","-0.297029702970297","-0.09930486593843098","-0.3976143141153082","0.2994011976047904","0.09950248756218905","0.0","0.6958250497017893","0.3948667324777887","-0.2949852507374631","0.4930966469428008","0.5888125613346418","0.0","0.3902439024390244","-0.1943634596695821","0.0","0.4868549172346641","-0.09689922480620156","0.2909796314258002","0.09671179883945841","-0.1932367149758454","-0.0968054211035818","0.7751937984496124","-0.4807692307692308","-0.2898550724637681","-0.1937984496124031","-0.0970873786407767","-0.1943634596695821","0.1947419668938656","0.2915451895043732","0.1937984496124031","-0.09671179883945841","-0.484027105517909","0.09727626459143969","0.1943634596695821","1.066925315227934","-0.8637236084452975","-0.0968054211035818","0.0","-0.2906976744186047","0.4859086491739553","0.3868471953578337","0.0","-0.1926782273603083","-0.5791505791505792","0.0"
"IMF.STA:CPI(3.0.1)","CZE.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Czech Republic","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","1.037735849056604","0.1867413632119514","0.1863932898415657","0.09302325581395349","0.6505576208178439","0.1846722068328717","0.3686635944700461","0.09182736455463728","-0.5504587155963303","0.4612546125461255","0.2754820936639118","0.1831501831501832","1.462522851919561","0.2702702702702703","-0.08984725965858041","-0.1798561151079137","0.3603603603603604","0.6283662477558348","0.4460303300624442","0.0","-0.6216696269982238","0.1787310098302055","0.0","-0.1784121320249777","1.340482573726542","0.1763668430335097","0.176056338028169","0.5272407732864675","0.1748251748251748","0.5235602094240838","1.041666666666667","0.6872852233676976","0.1706484641638225","1.022146507666099","0.1686340640809444","0.4208754208754209","4.442581726739313","1.284109149277689","1.664025356576862","1.792673421667966","1.761102603369066","1.580135440180587","1.333333333333333","0.4385964912280702","0.8005822416302766","-1.444043321299639","1.172161172161172","0.0","6.010137581462708","0.6147540983606558","0.1357773251866938","-0.2033898305084746","0.2717391304347826","0.3387533875338753","0.4726536124240378","0.2016129032258065","-0.7377598926894702","0.06756756756756757","0.0675219446320054","-0.4048582995951417","1.490514905149051","0.267022696929239","0.133155792276964","0.6648936170212766","0.0","-0.2642007926023778","0.6622516556291391","0.2631578947368421","-0.3937007874015748","0.3293807641633729","0.06565988181221274","-0.2624671916010499"
"IMF.STA:CPI(3.0.1)","RWA.CPI._T.POP_PCH_PA_PT.M","OBS_VALUE","Rwanda","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Monthly","Units","-4.912061515949096E-4","-0.1124482462821099","2.202047439478005","0.8509502038909423","0.8381287156301743","-0.07860677474144676","-0.1122112937709251","1.779687905073639","1.647380064185083","1.351084814892013","3.808111735920169","-0.7786905739396394","-0.3979640411248131","1.684185754214528","1.879479818619207","-1.829106559842042","0.6768161652955078","0.2422858134826354","1.016897326902223","1.193709633489703","1.584861008162798","0.006399324555194537","-0.8111421077635504","-1.299598746404418","-0.8264747030160262","0.4631501397340271","1.374532709250329","-0.8675170004162069","-1.647376661416335","5.855443446996251E-4","-0.2617895122233101","0.4751511787905124","0.191202968872135","-0.1065933119476076","-0.8723247952992519","0.08492710884698236","2.537303694559468","3.318361666855712","2.782936179819813","3.737367815057544","2.124691091015151","1.173613240976468","2.712627530064226","1.128362779561785","3.121997796611854","5.647809910425946","1.256378409334864","-1.52762654278672","2.100552976950362","2.657799254756164","3.357269066998613","1.669470417130285","-2.686596317652762","-0.4464303544062351","0.04079825182214956","1.211394298671089","4.057432036196894","0.7580165242180162","-1.893954659555451","-4.404941369622937","-0.894972471338451","2.717228140169995","0.7401196238525626","0.6422506840328372","-0.9898157531580811","-0.6117751339600928","0.4509362651976606","1.416047928838094","1.463322475056821","2.09915324649246","0.8933840120214813","-1.610696761058795"
